id,T_cola1,T_enfermera,T_cola2,T_doctora,T_final,T_espera1,T_espera2,T_espera_total,T_total_sistema
3032,45106.90948185512,45112.18576380108,45115.46984192398,45168.87448433689,45174.495830304586,5.276281945960363,53.404642412911926,58.68092435887229,67.58634844946937
3033,45142.365407973535,45142.365407973535,45147.36537018991,45174.495830304586,45178.64119534004,0.0,27.13046011467668,27.13046011467668,36.27578736650321
3034,45145.89310982853,45147.36537018991,45150.21310314738,45178.64119534004,45189.09484726189,1.4722603613772662,28.428092192662007,29.900352554039273,43.201737433359085
3035,45192.95796363502,45192.95796363502,45198.56722662549,45198.56722662549,45209.68281279835,0.0,0.0,0.0,16.72484916333633
3036,45204.00874667067,45204.00874667067,45210.95986710877,45210.95986710877,45227.75233177208,0.0,0.0,0.0,23.743585101408826
3037,45211.52346859963,45211.52346859963,45217.69087990868,45227.75233177208,45233.96738306957,0.0,10.061451863395632,10.061451863395632,22.443914469935407
3038,45239.44555251092,45239.44555251092,45244.3976993914,45244.3976993914,45261.06335743316,0.0,0.0,0.0,21.617804922236246
3039,45243.58142191689,45244.3976993914,45250.3048615273,45261.06335743316,45268.1159621346,0.8162774745069328,10.758495905858581,11.574773380365514,24.534540217711765
3040,45250.623064131534,45250.623064131534,45254.17335429245,45268.1159621346,45270.41206863975,0.0,13.942607842152938,13.942607842152938,19.78900450821675
3041,45264.92177142614,45264.92177142614,45270.22079584098,45270.41206863975,45281.02899235006,0.0,0.1912727987728431,0.1912727987728431,16.107220923920977
3042,45297.01549280819,45297.01549280819,45299.57514173435,45299.57514173435,45313.25333871774,0.0,0.0,0.0,16.237845909548923
3043,45310.28035495279,45310.28035495279,45315.23959549546,45315.23959549546,45316.30936499989,0.0,0.0,0.0,6.029010047102929
3044,45341.45121920851,45341.45121920851,45346.83141486973,45346.83141486973,45356.00063279131,0.0,0.0,0.0,14.54941358279757
3045,45342.30828525968,45346.83141486973,45350.39853445817,45356.00063279131,45360.0417634163,4.523129610053729,5.60209833314002,10.12522794319375,17.733478156624187
3046,45350.62956768862,45350.62956768862,45356.46518661047,45360.0417634163,45369.08911765889,0.0,3.5765768058336107,3.5765768058336107,18.459549970270018
3047,45378.30274489565,45378.30274489565,45380.82976878089,45380.82976878089,45383.66201842364,0.0,0.0,0.0,5.359273527988989
3048,45388.49096442911,45388.49096442911,45395.089338170874,45395.089338170874,45405.66551601902,0.0,0.0,0.0,17.174551589909242
3049,45422.63891323103,45422.63891323103,45429.08003296458,45429.08003296458,45439.682891930395,0.0,0.0,0.0,17.043978699366562
3050,45430.260525481,45430.260525481,45436.84319945132,45439.682891930395,45457.68635997514,0.0,2.839692479072255,2.839692479072255,27.425834494140872
3051,45460.910316529276,45460.910316529276,45467.13316528652,45467.13316528652,45483.684788889055,0.0,0.0,0.0,22.774472359778883
