id,T_cola1,T_enfermera,T_cola2,T_doctora,T_final,T_espera1,T_espera2,T_espera_total,T_total_sistema
591,8429.60772452985,8429.60772452985,8434.259615901794,8434.259615901794,8436.356511862365,0.0,0.0,0.0,6.748787332515349
592,8469.1584169508,8469.1584169508,8473.800575597994,8473.800575597994,8479.677403461017,0.0,0.0,0.0,10.518986510216564
593,8488.897446277862,8488.897446277862,8494.89979144395,8494.89979144395,8503.351769530615,0.0,0.0,0.0,14.454323252752147
594,8509.494835350448,8509.494835350448,8515.03292370049,8515.03292370049,8520.156405845953,0.0,0.0,0.0,10.661570495505657
595,8517.950886044302,8517.950886044302,8522.534745813336,8522.534745813336,8527.583047371663,0.0,0.0,0.0,9.632161327361246
596,8573.964292299917,8573.964292299917,8579.08708034657,8579.08708034657,8582.355350958702,0.0,0.0,0.0,8.39105865878446
597,8579.814778743594,8579.814778743594,8583.794102610931,8583.794102610931,8587.292579472296,0.0,0.0,0.0,7.477800728702277
598,8601.049081484043,8601.049081484043,8607.927192994768,8607.927192994768,8615.937004026855,0.0,0.0,0.0,14.887922542811793
599,8604.258340643573,8607.927192994768,8615.224950620786,8615.937004026855,8616.305465227986,3.6688523511948006,0.7120534060686623,4.380905757263463,12.047124584412813
600,8606.335029522985,8615.224950620786,8621.718738208512,8621.718738208512,8641.780384449714,8.889921097801562,0.0,8.889921097801562,35.445354926729124
601,8613.412009963366,8621.718738208512,8628.60642590188,8641.780384449714,8644.656036763667,8.306728245146587,13.173958547833536,21.480686792980123,31.24402680030107
602,8639.196243826933,8639.196243826933,8644.692053773999,8644.692053773999,8649.50758200396,0.0,0.0,0.0,10.31133817702721
603,8639.344641827945,8644.692053773999,8651.85342828361,8651.85342828361,8682.424451316341,5.347411946053398,0.0,5.347411946053398,43.07980948839577
604,8642.248075873285,8651.85342828361,8657.266981360413,8682.424451316341,8687.497158066899,9.605352410324485,25.15746995592781,34.762822366252294,45.2490821936135
605,8651.127733849919,8657.266981360413,8661.543682381272,8687.497158066899,8690.079682142608,6.139247510494897,25.953475685626472,32.09272319612137,38.95194829268985
606,8668.808792420296,8668.808792420296,8674.204247169977,8690.079682142608,8700.55326515303,0.0,15.87543497263141,15.87543497263141,31.74447273273472
607,8670.318076792704,8674.204247169977,8677.804230011274,8700.55326515303,8717.241693456543,3.8861703772727196,22.749035141756394,26.635205519029114,46.9236166638384
608,8701.392171974332,8701.392171974332,8708.614663808512,8717.241693456543,8742.040115842208,0.0,8.627029648030657,8.627029648030657,40.647943867876165
609,8745.286049937911,8745.286049937911,8748.877053521774,8748.877053521774,8764.39305602555,0.0,0.0,0.0,19.107006087639093
610,8746.173738845453,8748.877053521774,8752.722645581269,8764.39305602555,8779.303590735863,2.7033146763205878,11.670410444281515,14.373725120602103,33.129851890409554
611,8764.500303930545,8764.500303930545,8767.822304723544,8779.303590735863,8819.419820828953,0.0,11.481286012318378,11.481286012318378,54.91951689840789
612,8773.629512091398,8773.629512091398,8777.805202922153,8819.419820828953,8841.925118132016,0.0,41.61461790680005,41.61461790680005,68.29560604061771
613,8783.226460600468,8783.226460600468,8787.174524604403,8841.925118132016,8842.333325655754,0.0,54.75059352761309,54.75059352761309,59.10686505528611
614,8792.54035511264,8792.54035511264,8798.247280433508,8842.333325655754,8854.459062092204,0.0,44.08604522224596,44.08604522224596,61.91870697956438
615,8798.503191164375,8798.503191164375,8803.009379050614,8854.459062092204,8867.728361226842,0.0,51.449683041590106,51.449683041590106,69.22517006246744
616,8818.747304720984,8818.747304720984,8822.954342126022,8867.728361226842,8873.294494241072,0.0,44.774019100819714,44.774019100819714,54.54718952008807
617,8837.075913700926,8837.075913700926,8844.527347793066,8873.294494241072,8874.367982273277,0.0,28.767146448006315,28.767146448006315,37.29206857235113
618,8852.92545689745,8852.92545689745,8855.461657587093,8874.367982273277,8879.300841490085,0.0,18.906324686184234,18.906324686184234,26.375384592634873
619,8856.28023258623,8856.28023258623,8860.556359064543,8879.300841490085,8887.291303575581,0.0,18.74448242554172,18.74448242554172,31.01107098935063
620,8865.157369283352,8865.157369283352,8870.339897330514,8887.291303575581,8897.647947741267,0.0,16.95140624506712,16.95140624506712,32.490578457915035
621,8912.122688327425,8912.122688327425,8915.289044797713,8915.289044797713,8934.45446466826,0.0,0.0,0.0,22.33177634083586
622,8918.004453234389,8918.004453234389,8922.87408168698,8934.45446466826,8954.385079681984,0.0,11.580382981281218,11.580382981281218,36.380626447595205
623,8921.578566050313,8922.87408168698,8927.387573252743,8954.385079681984,8963.57788448937,1.2955156366660958,26.997506429241184,28.29302206590728,41.99931843905688
624,8922.539672903165,8927.387573252743,8930.560788541423,8963.57788448937,8963.593423079805,4.847900349577685,33.01709594794738,37.86499629752507,41.05375017663937
625,8926.212925297583,8930.560788541423,8937.425432364893,8963.593423079805,8965.03582604114,4.347863243840038,26.167990714911866,30.515853958751904,38.8229007435566
626,8927.111500056637,8937.425432364893,8942.843633412087,8965.03582604114,8978.702009082004,10.313932308255971,22.192192629052442,32.506124937308414,51.59050902536728
627,8938.039767507546,8942.843633412087,8948.165362270396,8978.702009082004,8984.246386252698,4.803865904541453,30.53664681160808,35.34051271614953,46.20661874515281
628,8946.649476490773,8948.165362270396,8952.078597787238,8984.246386252698,8987.409423058694,1.5158857796232041,32.167788465460035,33.68367424508324,40.75994656792136
629,9043.605876567357,9043.605876567357,9049.626083497567,9049.626083497567,9073.095898282629,0.0,0.0,0.0,29.490021715271723
630,9046.017485486544,9049.626083497567,9053.563922610274,9073.095898282629,9076.538195347597,3.608598011023787,19.531975672354747,23.140573683378534,30.520709861053547
631,9048.873243148953,9053.563922610274,9057.477049016623,9076.538195347597,9083.098836220392,4.690679461320542,19.061146330974225,23.751825792294767,34.2255930714382
632,9076.848862351462,9076.848862351462,9080.671872113579,9083.098836220392,9108.512095022415,0.0,2.4269641068131023,2.4269641068131023,31.66323267095322
633,9146.910942111617,9146.910942111617,9152.696954796758,9152.696954796758,9155.11978923701,0.0,0.0,0.0,8.208847125391912
634,9165.730913968935,9165.730913968935,9171.523176959769,9171.523176959769,9186.578143396893,0.0,0.0,0.0,20.847229427958155
635,9169.400471205325,9171.523176959769,9175.904125704199,9186.578143396893,9192.760250250749,2.122705754443814,10.674017692694179,12.796723447137992,23.359779045424148
636,9174.819503785879,9175.904125704199,9183.345462825855,9192.760250250749,9198.938511924453,1.0846219183204084,9.414787424893802,10.49940934321421,24.119008138573918
637,9175.585487422051,9183.345462825855,9188.384137598183,9198.938511924453,9224.50077088624,7.7599754038037645,10.55437432626968,18.314349730073445,48.91528346418818
638,9176.348283591062,9188.384137598183,9191.038476615326,9224.50077088624,9265.008197095447,12.035854007121088,33.462294270913844,45.49814827803493,88.65991350438526
639,9203.216308406067,9203.216308406067,9207.063395518016,9265.008197095447,9303.26436118629,0.0,57.94480157743055,57.94480157743055,100.04805278022286
640,9207.551269985044,9207.551269985044,9211.038764275712,9303.26436118629,9304.602810065158,0.0,92.22559691057722,92.22559691057722,97.05154008011414
641,9215.505861696489,9215.505861696489,9219.485174076875,9304.602810065158,9307.465082159835,0.0,85.11763598828293,85.11763598828293,91.95922046334636
642,9292.977991349651,9292.977991349651,9297.812300633408,9307.465082159835,9308.527142493338,0.0,9.652781526427134,9.652781526427134,15.549151143686686
643,9297.572141048498,9297.812300633408,9305.242252509895,9308.527142493338,9313.409855480157,0.24015958490963385,3.284889983442554,3.5250495683521876,15.837714431658242
644,9307.189281899204,9307.189281899204,9312.42970748125,9313.409855480157,9340.646291847139,0.0,0.9801479989073414,0.9801479989073414,33.45700994793515
645,9321.556597889994,9321.556597889994,9326.038573862836,9340.646291847139,9341.75761679711,0.0,14.607717984303235,14.607717984303235,20.201018907115213
646,9391.825266820693,9391.825266820693,9398.24098721694,9398.24098721694,9422.882049577656,0.0,0.0,0.0,31.056782756963003
647,9396.303146620934,9398.24098721694,9402.483056867974,9422.882049577656,9428.80538613895,1.9378405960051168,20.398992709682716,22.336833305687833,32.50223951801672
648,9408.79693247855,9408.79693247855,9415.133170220066,9428.80538613895,9430.188973915447,0.0,13.672215918884831,13.672215918884831,21.39204143689676
649,9433.913197461861,9433.913197461861,9440.935904520004,9440.935904520004,9447.276484331283,0.0,0.0,0.0,13.363286869422154
650,9440.466640580758,9440.935904520004,9444.291523529962,9447.276484331283,9461.920869391397,0.4692639392451383,2.9849608013209945,3.454224740566133,21.454228810638597
651,9445.841433782158,9445.841433782158,9450.152399670767,9461.920869391397,9465.818090376477,0.0,11.768469720629582,11.768469720629582,19.976656594319138
652,9448.866759906548,9450.152399670767,9453.39085028777,9465.818090376477,9476.704792590353,1.2856397642190132,12.42724008870755,13.712879852926562,27.838032683805068
653,9459.538070327304,9459.538070327304,9465.153235192405,9476.704792590353,9488.163189036497,0.0,11.551557397948272,11.551557397948272,28.625118709192975
654,9477.006373401422,9477.006373401422,9481.3045836755,9488.163189036497,9489.799010231522,0.0,6.85860536099608,6.85860536099608,12.792636830099582
655,9479.281234454804,9481.3045836755,9488.691156714971,9489.799010231522,9489.9448903529,2.0233492206971277,1.1078535165506764,3.131202737247804,10.663655898095385
656,9483.48487470238,9488.691156714971,9491.966032591128,9491.966032591128,9496.14851304623,5.206282012590236,0.0,5.206282012590236,12.663638343849016
657,9487.964117658847,9491.966032591128,9499.073121400605,9499.073121400605,9501.401552483561,4.001914932281579,0.0,4.001914932281579,13.437434824714728
658,9492.592783322078,9499.073121400605,9503.247030059521,9503.247030059521,9506.242949145604,6.480338078526984,0.0,6.480338078526984,13.65016582352655
659,9492.770896758428,9503.247030059521,9508.651040271894,9508.651040271894,9521.211170391516,10.476133301093796,0.0,10.476133301093796,28.44027363308851
660,9493.773847873785,9508.651040271894,9514.830344844331,9521.211170391516,9521.942690382357,14.8771923981094,6.380825547184941,21.25801794529434,28.168842508572197
661,9495.34912369584,9514.830344844331,9520.332900052339,9521.942690382357,9522.005444110722,19.481221148491386,1.6097903300178587,21.091011478509245,26.65632041488243
662,9497.596705959117,9520.332900052339,9527.405128195423,9527.405128195423,9538.205439609806,22.736194093222366,0.0,22.736194093222366,40.60873365068983
663,9513.811079159503,9527.405128195423,9534.480041575236,9538.205439609806,9578.368985730522,13.594049035920762,3.7253980345703894,17.31944707049115,64.55790657101898
664,9516.086201156206,9534.480041575236,9539.213269136153,9578.368985730522,9584.931298574871,18.39384041903031,39.15571659436864,57.54955701339895,68.84509741866532
665,9517.91196882273,9539.213269136153,9542.294106479461,9584.931298574871,9595.954682284904,21.30130031342378,42.63719209540977,63.938492408833554,78.04271346217502
666,9538.41660276904,9542.294106479461,9546.499379370076,9595.954682284904,9616.379241363658,3.8775037104205694,49.45530291482828,53.33280662524885,77.9626385946176
667,9560.535972024363,9560.535972024363,9564.91763434665,9616.379241363658,9620.642859277246,0.0,51.461607017008646,51.461607017008646,60.1068872528831
668,9573.841604141142,9573.841604141142,9577.632509858433,9620.642859277246,9647.172900845511,0.0,43.01034941881335,43.01034941881335,73.33129670436938
669,9602.356781966822,9602.356781966822,9609.493287032095,9647.172900845511,9662.326408587072,0.0,37.679613813415926,37.679613813415926,59.96962662024998
670,9644.849712280506,9644.849712280506,9647.73140774044,9662.326408587072,9669.518200750957,0.0,14.595000846631592,14.595000846631592,24.668488470451848
671,9646.33829716648,9647.73140774044,9651.117843608217,9669.518200750957,9669.898917031769,1.3931105739611667,18.400357142740177,19.793467716701343,23.560619865289482
672,9693.106517567714,9693.106517567714,9700.136257103451,9700.136257103451,9709.870436618865,0.0,0.0,0.0,16.76391905115088
673,9698.459308821695,9700.136257103451,9703.042485402902,9709.870436618865,9724.393221213368,1.6769482817562675,6.827951215962457,8.504899497718725,25.933912391672493
674,9698.848578309118,9703.042485402902,9708.388115312888,9724.393221213368,9731.046139082351,4.193907093784219,16.005105900479975,20.199012994264194,32.19756077323291
675,9718.428318374956,9718.428318374956,9720.980533233696,9731.046139082351,9732.193150364817,0.0,10.06560584865474,10.06560584865474,13.764831989861705
676,9727.86097634902,9727.86097634902,9730.570049773009,9732.193150364817,9738.995644249031,0.0,1.6231005918089068,1.6231005918089068,11.134667900010754
677,9745.236043924702,9745.236043924702,9751.775345249636,9751.775345249636,9758.338230077352,0.0,0.0,0.0,13.102186152649665
678,9753.901277172406,9753.901277172406,9758.710770142614,9758.710770142614,9763.245211800822,0.0,0.0,0.0,9.34393462841581
679,9759.024957283507,9759.024957283507,9766.059666877836,9766.059666877836,9771.706804499514,0.0,0.0,0.0,12.681847216006645
680,9784.943839148713,9784.943839148713,9792.325766960475,9792.325766960475,9797.288546318625,0.0,0.0,0.0,12.344707169911999
681,9788.004639718762,9792.325766960475,9797.239615290775,9797.288546318625,9797.764183425345,4.321127241713839,0.04893102784990333,4.370058269563742,9.759543706582917
682,9795.980385913695,9797.239615290775,9800.784848769827,9800.784848769827,9802.388614926804,1.259229377079464,0.0,1.259229377079464,6.408229013108212
